time.Call Voltage
548.7410,3.2365
551.2000,3.2365
553.6380,3.2364
556.0800,3.2364
558.5240,3.2363
560.9550,3.2363
563.4000,3.2362
565.8550,3.2362
568.3020,3.2362
570.7350,3.2361
573.1750,3.2361
575.6140,3.2360
578.0450,3.2360
580.4760,3.2359
582.9110,3.2359
585.3570,3.2358
587.7970,3.2358
590.2390,3.2358
592.6710,3.2357
595.1080,3.2357
597.5520,3.2356
599.9840,3.2356
602.4090,3.2355
604.8510,3.2355
607.2790,3.2355
609.7110,3.2354
612.1520,3.2354
614.5820,3.2353
617.0230,3.2353
619.4610,3.2352
621.9010,3.2352
624.3340,3.2351
626.7580,3.2351
629.1930,3.2351
631.6270,3.2350
634.0660,3.2350
636.5150,3.2349
638.9590,3.2349
641.4020,3.2348
643.8410,3.2348
646.2930,3.2347
648.7380,3.2347
651.1760,3.2346
653.6140,3.2346
656.0490,3.2345
658.4840,3.2345
660.9220,3.2344
663.3570,3.2344
665.7860,3.2343
668.2340,3.2343
670.6720,3.2342
673.1210,3.2342
675.5530,3.2341
678.0000,3.2341
680.4340,3.2340
682.8770,3.2340
685.3230,3.2339
687.7700,3.2339
690.2120,3.2338
692.6470,3.2338
695.0830,3.2337
697.5230,3.2337
699.9610,3.2336
702.4010,3.2336
704.8420,3.2335
707.2760,3.2335
709.7070,3.2334
712.1580,3.2334
714.5940,3.2333
717.0250,3.2333
719.4590,3.2332
721.8930,3.2332
724.3230,3.2331
726.7660,3.2331
729.2020,3.2330
731.6500,3.2330
734.0930,3.2329
736.5340,3.2328
738.9710,3.2328
741.4110,3.2327
743.8490,3.2327
746.2810,3.2326
748.7140,3.2326
751.1600,3.2325
753.5890,3.2324
756.0220,3.2324
758.4720,3.2323
760.9130,3.2323
763.3460,3.2322
765.7810,3.2322
768.2190,3.2321
770.6610,3.2320
773.0990,3.2320
775.5400,3.2319
777.9660,3.2319
780.4110,3.2318
782.8450,3.2318
785.2810,3.2317
787.7240,3.2316
790.1620,3.2316
792.6000,3.2315
795.0410,3.2314
797.4780,3.2314
799.9200,3.2313
802.3590,3.2313
804.8010,3.2312
807.2340,3.2311
809.6690,3.2311
812.1070,3.2310
814.5380,3.2310
816.9860,3.2309
819.4270,3.2308
821.8660,3.2308
824.3080,3.2307
826.7500,3.2306
829.1900,3.2306
831.6240,3.2305
834.0610,3.2304
836.4940,3.2304
838.9230,3.2303
841.3620,3.2302
843.8010,3.2302
846.2480,3.2301
848.6880,3.2300
851.1290,3.2300
853.5640,3.2299
855.9940,3.2298
858.4330,3.2298
860.8710,3.2297
863.3090,3.2296
865.7490,3.2296
868.1930,3.2295
870.6340,3.2294
873.0730,3.2293
875.5010,3.2293
877.9270,3.2292
880.3510,3.2291
882.8080,3.2291
885.2450,3.2290
887.6840,3.2289
890.1180,3.2288
892.5770,3.2288
895.0160,3.2287
897.4560,3.2286
899.8850,3.2285
902.3270,3.2285
904.7560,3.2284
907.1910,3.2283
909.6290,3.2282
912.0630,3.2282
914.4940,3.2281
916.9330,3.2280
919.3650,3.2279
921.8250,3.2279
924.2670,3.2278
926.7000,3.2277
929.1300,3.2276
931.5670,3.2275
934.0120,3.2275
936.4540,3.2274
938.8940,3.2273
941.3350,3.2272
943.7750,3.2271
946.2060,3.2271
948.6440,3.2270
951.0740,3.2269
953.5080,3.2268
955.9400,3.2267
958.3740,3.2266
960.8160,3.2266
963.2510,3.2265
965.6870,3.2264
968.1280,3.2263
970.5630,3.2262
973.0040,3.2261
975.4610,3.2260
977.9010,3.2260
980.3420,3.2259
982.7810,3.2258
985.2060,3.2257
987.6380,3.2256
990.0780,3.2255
992.5170,3.2254
994.9490,3.2253
997.3780,3.2252
999.8160,3.2252
1002.2540,3.2251
1004.6870,3.2250
1007.1120,3.2249
1009.5500,3.2248
1011.9810,3.2247
1014.4210,3.2246
1016.8620,3.2245
1019.2960,3.2244
1021.7210,3.2243
1024.1620,3.2242
1026.6010,3.2241
1029.0320,3.2240
1031.4710,3.2239
1033.9190,3.2238
1036.3580,3.2237
1038.8000,3.2236
1041.2250,3.2235
1043.6610,3.2234
1046.0940,3.2233
1048.5360,3.2232
1050.9690,3.2231
1053.4060,3.2230
1055.8450,3.2230
1058.2850,3.2228
1060.7230,3.2228
1063.1670,3.2226
1065.6140,3.2225
1068.0460,3.2224
1070.4850,3.2223
1072.9250,3.2222
1075.3690,3.2221
1077.8050,3.2220
1080.2390,3.2219
1082.6690,3.2218
1085.1000,3.2217
1087.5390,3.2216
1089.9790,3.2215
1092.4130,3.2214
1094.8540,3.2213
1097.2840,3.2212
1099.7220,3.2211
1102.1720,3.2210
1104.6120,3.2209
1107.0520,3.2207
1109.5020,3.2206
1111.9350,3.2205
1114.3750,3.2204
1116.8140,3.2203
1119.2530,3.2202
1121.6870,3.2201
1124.1180,3.2200
1126.5560,3.2199
1128.9980,3.2198
1131.4370,3.2197
1133.8760,3.2195
1136.3090,3.2194
1138.7420,3.2193
1141.1680,3.2192
1143.6120,3.2191
1146.0470,3.2190
1148.4800,3.2189
1150.9130,3.2188
1153.3530,3.2186
1155.7930,3.2185
1158.2340,3.2184
1160.6650,3.2183
1163.0960,3.2182
1165.5460,3.2181
1167.9870,3.2180
1170.4190,3.2179
1172.8590,3.2177
1175.3010,3.2176
1177.7590,3.2175
1180.2000,3.2174
1182.6450,3.2173
1185.0750,3.2172
1187.5090,3.2171
1189.9600,3.2169
1192.3930,3.2168
1194.8410,3.2167
1197.2850,3.2166
1199.7120,3.2165
1202.1410,3.2164
1204.5740,3.2163
1207.0220,3.2161
1209.4570,3.2160
1211.9060,3.2159
1214.3390,3.2158
1216.7790,3.2157
1219.2060,3.2156
1221.6420,3.2155
1224.0820,3.2154
1226.5130,3.2152
1228.9440,3.2151
1231.3930,3.2150
1233.8420,3.2149
1236.2840,3.2148
1238.7220,3.2147
1241.1620,3.2146
1243.5940,3.2144
1246.0260,3.2143
1248.4710,3.2142
1250.9000,3.2141
1253.3480,3.2140
1255.7790,3.2139
1258.2080,3.2138
1260.6450,3.2137
1263.0710,3.2136
1265.5020,3.2134
1267.9410,3.2133
1270.3980,3.2132
1272.8460,3.2131
1275.2860,3.2130
1277.7200,3.2129
1280.1620,3.2128
1282.5990,3.2127
1285.0390,3.2126
1287.4780,3.2125
1289.9090,3.2124
1292.3480,3.2123
1294.7770,3.2122
1297.2120,3.2120
1299.6560,3.2119
1302.0850,3.2118
1304.5340,3.2117
1306.9670,3.2116
1309.4120,3.2115
1311.8440,3.2114
1314.2850,3.2113
1316.7180,3.2112
1319.1530,3.2111
1321.5810,3.2110
1324.0190,3.2109
1326.4610,3.2108
1328.8950,3.2107
1331.3350,3.2106
1333.7680,3.2105
1336.2020,3.2104
1338.6360,3.2103
1341.0780,3.2102
1343.5130,3.2101
1345.9370,3.2100
1348.3660,3.2099
1350.8040,3.2098
1353.2330,3.2097
1355.6920,3.2096
1358.1320,3.2095
1360.5640,3.2094
1363.0000,3.2093
1365.4430,3.2092
1367.8910,3.2091
1370.3310,3.2090
1372.7630,3.2089
1375.1970,3.2088
1377.6340,3.2087
1380.0870,3.2086
1382.5310,3.2086
1384.9690,3.2085
1387.4120,3.2084
1389.8520,3.2083
1392.2920,3.2082
1394.7320,3.2081
1397.1700,3.2080
1399.6060,3.2079
1402.0430,3.2078
1404.4830,3.2077
1406.9250,3.2077
1409.3630,3.2076
1411.8020,3.2075
1414.2410,3.2074
1416.6810,3.2073
1419.1290,3.2072
1421.5690,3.2071
1424.0070,3.2070
1426.4510,3.2069
1428.8850,3.2069
1431.3280,3.2068
1433.7650,3.2067
1436.2000,3.2066
1438.6400,3.2065
1441.0710,3.2064
1443.5050,3.2064
1445.9510,3.2063
1448.3910,3.2062
1450.8310,3.2061
1453.2640,3.2060
1455.7130,3.2060
1458.1540,3.2059
1460.5870,3.2058
1463.0270,3.2057
1465.4620,3.2056
1467.9040,3.2055
1470.3440,3.2055
1472.7790,3.2054
1475.2180,3.2053
1477.6570,3.2052
1480.0960,3.2051
1482.5390,3.2051
1484.9790,3.2050
1487.4200,3.2049
1489.8620,3.2048
1492.3030,3.2048
1494.7470,3.2047
1497.1860,3.2046
1499.6190,3.2045
1502.0520,3.2044
1504.4890,3.2044
1506.9320,3.2043
1509.3720,3.2042
1511.8050,3.2041
1514.2450,3.2041
1516.6840,3.2040
1519.1280,3.2039
1521.5560,3.2038
1523.9940,3.2037
1526.4330,3.2037
1528.8760,3.2036
1531.3090,3.2035
1533.7460,3.2034
1536.1860,3.2034
1538.6280,3.2033
1541.0610,3.2032
1543.4890,3.2031
1545.9230,3.2031
1548.3630,3.2030
1550.7990,3.2029
1553.2310,3.2028
1555.6680,3.2028
1558.1100,3.2027
1560.5490,3.2026
1562.9950,3.2026
1565.4470,3.2025
1567.8830,3.2024
1570.3160,3.2023
1572.7560,3.2023
1575.1900,3.2022
1577.6300,3.2021
1580.0620,3.2021
1582.5010,3.2020
1584.9440,3.2019
1587.3850,3.2018
1589.8190,3.2018
1592.2680,3.2017
1594.7040,3.2016
1597.1430,3.2015
1599.5750,3.2015
1602.0320,3.2014
1604.4720,3.2013
1606.9120,3.2013
1609.3400,3.2012
1611.7790,3.2011
1614.2100,3.2010
1616.6510,3.2010
1619.0910,3.2009
1621.5300,3.2008
1623.9590,3.2008
1626.3980,3.2007
1628.8360,3.2006
1631.2760,3.2005
1633.7140,3.2005
1636.1560,3.2004
1638.5880,3.2003
1641.0230,3.2003
1643.4610,3.2002
1645.9110,3.2001
1648.3410,3.2000
1650.7730,3.2000
1653.2050,3.1999
1655.6470,3.1998
1658.0970,3.1998
1660.5440,3.1997
1662.9820,3.1996
1665.4220,3.1995
1667.8560,3.1995
1670.2960,3.1994
1672.7380,3.1993
1675.1920,3.1993
1677.6430,3.1992
1680.0810,3.1991
1682.5210,3.1990
1684.9610,3.1990
1687.4030,3.1989
1689.8420,3.1988
1692.2790,3.1988
1694.7190,3.1987
1697.1510,3.1986
1699.5910,3.1985
1702.0290,3.1985
1704.4690,3.1984
1706.9150,3.1983
1709.3500,3.1982
1711.7740,3.1982
1714.2230,3.1981
1716.6560,3.1980
1719.0940,3.1980
1721.5270,3.1979
1723.9720,3.1978
1726.4050,3.1977
1728.8440,3.1977
1731.2830,3.1976
1733.7250,3.1975
1736.1650,3.1974
1738.6060,3.1974
1741.0320,3.1973
1743.4660,3.1972
1745.8980,3.1972
1748.3470,3.1971
1750.7780,3.1970
1753.2290,3.1969
1755.6600,3.1969
1758.0990,3.1968
1760.5430,3.1967
1762.9820,3.1966
1765.4280,3.1966
1767.8620,3.1965
1770.3000,3.1964
1772.7500,3.1963
1775.1850,3.1963
1777.6250,3.1962
1780.0570,3.1961
1782.4970,3.1960
1784.9260,3.1960
1787.3730,3.1959
1789.8140,3.1958
1792.2520,3.1957
1794.7000,3.1957
1797.1400,3.1956
1799.5730,3.1955
1802.0140,3.1955
1804.4590,3.1954
1806.8990,3.1953
1809.3440,3.1952
1811.7820,3.1952
1814.2130,3.1951
1816.6430,3.1950
1819.0800,3.1949
1821.5290,3.1949
1823.9730,3.1948
1826.4090,3.1947
1828.8360,3.1946
1831.2730,3.1945
1833.7020,3.1945
1836.1410,3.1944
1838.5720,3.1943
1841.0090,3.1942
1843.4590,3.1942
1845.9070,3.1941
1848.3460,3.1940
1850.7960,3.1939
1853.2230,3.1938
1855.6640,3.1938
1858.1090,3.1937
1860.5490,3.1936
1862.9900,3.1935
1865.4150,3.1934
1867.8560,3.1934
1870.2970,3.1933
1872.7230,3.1932
1875.1630,3.1931
1877.6020,3.1931
1880.0530,3.1930
1882.5000,3.1929
1884.9380,3.1928
1887.3770,3.1927
1889.8000,3.1927
1892.2330,3.1926
1894.6700,3.1925
1897.1190,3.1924
1899.5610,3.1923
1901.9910,3.1922
1904.4510,3.1922
1906.8940,3.1921
1909.3300,3.1920
1911.7720,3.1919
1914.2020,3.1918
1916.6400,3.1918
1919.0740,3.1917
1921.5160,3.1916
1923.9410,3.1915
1926.3930,3.1914
1928.8410,3.1913
1931.2810,3.1913
1933.7150,3.1912
1936.1560,3.1911
1938.5950,3.1910
1941.0280,3.1909
1943.4660,3.1908
1945.9050,3.1908
1948.3460,3.1907
1950.7850,3.1906
1953.2180,3.1905
1955.6530,3.1904
1958.1040,3.1903
1960.5340,3.1902
1962.9820,3.1902
1965.4200,3.1901
1967.8580,3.1900
1970.2990,3.1899
1972.7420,3.1898
1975.1760,3.1897
1977.6150,3.1896
1980.0610,3.1895
1982.4970,3.1895
1984.9360,3.1894
1987.3700,3.1893
1989.8080,3.1892
1992.2470,3.1891
1994.6910,3.1890
1997.1430,3.1889
1999.5830,3.1888
2002.0190,3.1888
2004.4500,3.1887
2006.8790,3.1886
2009.3130,3.1885
2011.7540,3.1884
2014.2160,3.1883
2016.6570,3.1882
2019.0940,3.1881
2021.5450,3.1880
2023.9760,3.1879
2026.4260,3.1878
2028.8670,3.1878
2031.3050,3.1877
2033.7440,3.1876
2036.1930,3.1875
2038.6430,3.1874
2041.0730,3.1873
2043.5110,3.1872
2045.9480,3.1871
2048.3880,3.1870
2050.8310,3.1869
2053.2680,3.1868
2055.7070,3.1867
2058.1390,3.1866
2060.5790,3.1865
2063.0160,3.1864
2065.4540,3.1863
2067.8940,3.1863
2070.3430,3.1862
2072.7830,3.1861
2075.2150,3.1860
2077.6510,3.1859
2080.0890,3.1858
2082.5280,3.1857
2084.9700,3.1856
2087.4080,3.1855
2089.8350,3.1854
2092.2650,3.1853
2094.7040,3.1852
2097.1400,3.1851
2099.5760,3.1850
2102.0150,3.1849
2104.4530,3.1848
2106.8880,3.1847
2109.3200,3.1846
2111.7610,3.1845
2114.2020,3.1844
2116.6400,3.1843
2119.0790,3.1842
2121.5190,3.1841
2123.9600,3.1840
2126.4120,3.1839
2128.8540,3.1838
2131.2930,3.1836
2133.7300,3.1835
2136.1710,3.1834
2138.6020,3.1833
2141.0390,3.1832
2143.4660,3.1831
2145.9030,3.1830
2148.3500,3.1829
2150.7740,3.1828
2153.2160,3.1827
2155.6550,3.1826
2158.0900,3.1825
2160.5240,3.1824
2162.9610,3.1823
2165.4110,3.1822
2167.8470,3.1821
2170.2830,3.1820
2172.7190,3.1818
2175.1520,3.1817
2177.5900,3.1816
2180.0220,3.1815
2182.4830,3.1814
2184.9230,3.1813
2187.3540,3.1812
2189.7930,3.1811
2192.2330,3.1810
2194.6730,3.1809
2197.1110,3.1807
2199.5460,3.1806
2201.9790,3.1805
2204.4200,3.1804
2206.8660,3.1803
2209.3090,3.1802
2211.7500,3.1801
2214.1880,3.1799
2216.6330,3.1798
2219.0750,3.1797
2221.5200,3.1796
2223.9530,3.1795
2226.4020,3.1794
2228.8370,3.1792
2231.2720,3.1791
2233.7100,3.1790
2236.1530,3.1789
2238.5860,3.1788
2241.0320,3.1787
2243.4590,3.1785
2245.8990,3.1784
2248.3460,3.1783
2250.7880,3.1782
2253.2280,3.1781
2255.6620,3.1779
2258.0950,3.1778
2260.5370,3.1777
2262.9640,3.1776
2265.4030,3.1774
2267.8430,3.1773
2270.2800,3.1772
2272.7300,3.1771
2275.1680,3.1770
2277.6010,3.1768
2280.0400,3.1767
2282.4760,3.1766
2284.9260,3.1765
2287.3660,3.1763
2289.8040,3.1762
2292.2520,3.1761
2294.6870,3.1759
2297.1260,3.1758
2299.5530,3.1757
2301.9910,3.1756
2304.4320,3.1754
2306.8710,3.1753
2309.3090,3.1752
2311.7410,3.1750
2314.1910,3.1749
2316.6400,3.1748
2319.0790,3.1746
2321.5200,3.1745
2323.9700,3.1744
2326.4110,3.1742
2328.8620,3.1741
2331.2940,3.1740
2333.7350,3.1738
2336.1670,3.1737
2338.6000,3.1736
2341.0440,3.1734
2343.4940,3.1733
2345.9300,3.1732
2348.3530,3.1730
2350.7860,3.1729
2353.2320,3.1728
2355.6710,3.1726
2358.1110,3.1725
2360.5490,3.1723
2362.9800,3.1722
2365.4120,3.1721
2367.8600,3.1719
2370.2990,3.1718
2372.7300,3.1716
2375.1600,3.1715
2377.5980,3.1714
2380.0310,3.1712
2382.4690,3.1711
2384.8930,3.1709
2387.3260,3.1708
2389.7560,3.1707
2392.1950,3.1705
2394.6250,3.1704
2397.0580,3.1702
2399.4980,3.1701
2401.9350,3.1699
2404.3740,3.1698
2406.8130,3.1696
2409.2450,3.1695
2411.6770,3.1693
2414.1140,3.1692
2416.5530,3.1690
2419.0020,3.1689
2421.4380,3.1687
2423.8770,3.1686
2426.3160,3.1684
2428.7520,3.1683
2431.1970,3.1681
2433.6420,3.1680
2436.0740,3.1678
2438.5130,3.1677
2440.9440,3.1675
2443.3810,3.1673
2445.8240,3.1672
2448.2660,3.1670
2450.7110,3.1669
2453.1510,3.1667
2455.5890,3.1665
2458.0250,3.1664
2460.4500,3.1662
2462.8880,3.1661
2465.3280,3.1659
2467.7610,3.1657
2470.2020,3.1656
2472.6300,3.1654
2475.0690,3.1652
2477.5120,3.1651
2479.9530,3.1649
2482.3830,3.1647
2484.8200,3.1646
2487.2570,3.1644
2489.6920,3.1642
2492.1320,3.1641
2494.5790,3.1639
2497.0180,3.1637
2499.4530,3.1636
2501.8840,3.1634
2504.3200,3.1632
2506.7510,3.1631
2509.1890,3.1629
2511.6290,3.1627
2514.0920,3.1625
2516.5310,3.1624
2518.9680,3.1622
2521.4100,3.1620
2523.8430,3.1618
2526.2710,3.1617
2528.7090,3.1615
2531.1600,3.1613
2533.5920,3.1611
2536.0260,3.1609
2538.4600,3.1608
2540.8990,3.1606
2543.3480,3.1604
2545.7970,3.1602
2548.2300,3.1600
2550.6620,3.1598
2553.1050,3.1596
2555.5440,3.1595
2557.9940,3.1593
2560.4230,3.1591
2562.8610,3.1589
2565.3000,3.1587
2567.7390,3.1585
2570.1800,3.1583
2572.6290,3.1581
2575.0720,3.1579
2577.5100,3.1577
2579.9440,3.1575
2582.3930,3.1573
2584.8310,3.1572
2587.2560,3.1570
2589.7010,3.1568
2592.1370,3.1565
2594.5770,3.1563
2597.0080,3.1561
2599.4470,3.1560
2601.8890,3.1557
2604.3280,3.1555
2606.7590,3.1553
2609.1910,3.1551
2611.6360,3.1549
2614.0660,3.1547
2616.5140,3.1545
2618.9550,3.1543
2621.3940,3.1541
2623.8280,3.1539
2626.2570,3.1537
2628.7030,3.1534
2631.1400,3.1532
2633.5730,3.1530
2636.0060,3.1528
2638.4490,3.1526
2640.9030,3.1524
2643.3440,3.1522
2645.7830,3.1519
2648.2310,3.1517
2650.6620,3.1515
2653.0950,3.1513
2655.5380,3.1510
2657.9770,3.1508
2660.4090,3.1506
2662.8460,3.1504
2665.2790,3.1502
2667.7210,3.1499
2670.1620,3.1497
2672.5950,3.1495
2675.0200,3.1492
2677.4630,3.1490
2679.9040,3.1488
2682.3300,3.1486
2684.7670,3.1483
2687.2000,3.1481
2689.6370,3.1479
2692.0770,3.1476
2694.5150,3.1474
2696.9480,3.1472
2699.3830,3.1469
2701.8320,3.1467
2704.2800,3.1464
2706.7260,3.1462
2709.1730,3.1460
2711.6050,3.1457
2714.0430,3.1455
2716.4840,3.1452
2718.9220,3.1450
2721.3600,3.1447
2723.8080,3.1445
2726.2480,3.1443
2728.6810,3.1440
2731.1190,3.1438
2733.5500,3.1435
2735.9900,3.1433
2738.4320,3.1430
2740.8650,3.1428
2743.2920,3.1425
2745.7300,3.1423
2748.1710,3.1420
2750.6090,3.1418
2753.0390,3.1415
2755.4840,3.1413
2757.9210,3.1410
2760.3590,3.1407
2762.7990,3.1405
2765.2260,3.1402
2767.6730,3.1400
2770.1140,3.1397
2772.5520,3.1394
2774.9920,3.1392
2777.4400,3.1389
2779.8800,3.1387
2782.3290,3.1384
2784.7660,3.1381
2787.1980,3.1379
2789.6350,3.1376
2792.0800,3.1373
2794.5230,3.1371
2796.9640,3.1368
2799.3990,3.1365
2801.8410,3.1362
2804.2850,3.1360
2806.7250,3.1357
2809.1630,3.1354
2811.6120,3.1351
2814.0550,3.1348
2816.4940,3.1346
2818.9440,3.1343
2821.3860,3.1340
2823.8230,3.1337
2826.2620,3.1334
2828.7020,3.1331
2831.1430,3.1328
2833.5760,3.1326
2836.0180,3.1323
2838.4560,3.1320
2840.8950,3.1317
2843.3330,3.1314
2845.7740,3.1311
2848.2140,3.1308
2850.6530,3.1305
2853.0880,3.1302
2855.5210,3.1299
2857.9620,3.1296
2860.3950,3.1293
2862.8450,3.1289
2865.2830,3.1286
2867.7200,3.1283
2870.1620,3.1280
2872.6060,3.1277
2875.0490,3.1274
2877.4820,3.1270
2879.9190,3.1267
2882.3570,3.1264
2884.7980,3.1261
2887.2390,3.1257
2889.6830,3.1254
2892.1190,3.1251
2894.5560,3.1247
2897.0090,3.1244
2899.4370,3.1240
2901.8680,3.1237
2904.3160,3.1234
2906.7540,3.1230
2909.1950,3.1227
2911.6360,3.1223
2914.0800,3.1219
2916.5130,3.1216
2918.9440,3.1212
2921.3850,3.1209
2923.8160,3.1205
2926.2540,3.1201
2928.6940,3.1198
2931.1320,3.1194
2933.5640,3.1190
2935.9970,3.1186
2938.4330,3.1182
2940.8780,3.1179
2943.3330,3.1175
2945.7720,3.1171
2948.2220,3.1167
2950.6620,3.1163
2953.1050,3.1159
2955.5470,3.1155
2957.9870,3.1151
2960.4270,3.1147
2962.8570,3.1143
2965.2970,3.1139
2967.7370,3.1135
2970.1880,3.1131
2972.6200,3.1127
2975.0520,3.1122
2977.4760,3.1118
2979.9250,3.1114
2982.3600,3.1110
2984.7970,3.1106
2987.2290,3.1101
2989.6650,3.1097
2992.1040,3.1093
2994.5470,3.1088
2996.9850,3.1084
2999.4180,3.1080
3001.8480,3.1075
3004.2870,3.1071
3006.7300,3.1066
3009.1700,3.1062
3011.6090,3.1058
3014.0460,3.1053
3016.4850,3.1049
3018.9260,3.1044
3021.3660,3.1040
3023.8230,3.1035
3026.2560,3.1030
3028.6920,3.1026
3031.1410,3.1021
3033.5760,3.1017
3036.0120,3.1012
3038.4630,3.1007
3040.8920,3.1003
3043.3390,3.0998
3045.7900,3.0993
3048.2340,3.0989
3050.6750,3.0984
3053.1130,3.0979
3055.5440,3.0974
3057.9860,3.0970
3060.4140,3.0965
3062.8530,3.0960
3065.2920,3.0955
3067.7260,3.0950
3070.1560,3.0946
3072.5900,3.0941
3075.0230,3.0936
3077.4530,3.0931
3079.8840,3.0926
3082.3210,3.0921
3084.7630,3.0916
3087.2030,3.0911
3089.6320,3.0906
3092.0640,3.0901
3094.4920,3.0896
3096.9360,3.0890
3099.3690,3.0885
3101.7970,3.0880
3104.2350,3.0875
3106.6720,3.0869
3109.1150,3.0864
3111.5570,3.0859
3113.9960,3.0853
3116.4300,3.0848
3118.8650,3.0842
3121.3070,3.0836
3123.7460,3.0831
3126.1880,3.0825
3128.6280,3.0819
3131.0680,3.0813
3133.5080,3.0807
3135.9580,3.0801
3138.4080,3.0795
3140.8400,3.0789
3143.2830,3.0783
3145.7260,3.0777
3148.1750,3.0770
3150.6130,3.0764
3153.0520,3.0758
3155.4970,3.0751
3157.9350,3.0745
3160.3690,3.0738
3162.8230,3.0731
3165.2480,3.0725
3167.6850,3.0718
3170.1250,3.0711
3172.5590,3.0705
3175.0090,3.0698
3177.4540,3.0691
3179.8800,3.0684
3182.3160,3.0677
3184.7570,3.0670
3187.1960,3.0663
